stockcode,total_quantity_sold,average_demand,demand_variance,total_product_revenue,unique_customers,daily_avg_demand,daily_demand_std,safety_stock,lead_time_demand,reorder_point,reorder_quantity
23107,340,5.573770491803279,12.681967213114753,919.8,60,0.9315068493150684,3.5611749764810425,16.0,7.0,23.0,28.0
23108,2192,6.227272727272728,539.9595959595956,12972.73,271,6.005479452054795,23.237030704450937,102.0,43.0,145.0,181.0
23109,2310,9.95689655172414,220.2492163009404,6484.9,178,6.328767123287672,14.840795676140157,65.0,45.0,110.0,190.0
23110,662,3.0090909090909093,11.89032793690328,3673.7,157,1.8136986301369864,3.4482354816490246,16.0,13.0,29.0,55.0
23111,296,2.368,5.895741935483871,3464.8,80,0.810958904109589,2.4281148933861987,11.0,6.0,17.0,25.0
23112,471,2.5737704918032787,5.443703837146456,3437.3,134,1.2904109589041095,2.3331746263720716,11.0,10.0,21.0,39.0
23113,1138,26.46511627906977,13787.588039867118,5695.860000000001,39,3.117808219178082,117.42056054996125,513.0,22.0,535.0,94.0
23114,144,3.5121951219512195,31.856097560975616,684.0,40,0.39452054794520547,5.644120618925115,25.0,3.0,28.0,12.0
23115,144,3.789473684210526,36.33285917496443,684.0,38,0.39452054794520547,6.027674441686813,27.0,3.0,30.0,12.0
23116,70,4.117647058823529,70.48529411764704,317.70000000000005,17,0.1917808219178082,8.395552043650676,37.0,2.0,39.0,6.0
23117,85,2.1794871794871797,2.2564102564102564,420.75,39,0.2328767123287671,1.5021352323976216,7.0,2.0,9.0,7.0
23118,765,3.4,51.9464285714286,5399.02,154,2.095890410958904,7.207387083501801,32.0,15.0,47.0,63.0
23119,2155,18.57758620689655,1144.4200149925036,1275.71,97,5.904109589041096,33.82927748256684,148.0,42.0,190.0,178.0
23120,1617,19.25,1923.9006024096389,644.58,69,4.4301369863013695,43.862291349285876,192.0,32.0,224.0,133.0
23121,2460,26.73913043478261,3261.5136168179656,958.32,81,6.739726027397261,57.10966307743345,250.0,48.0,298.0,203.0
23122,2091,21.55670103092784,4060.9368556701033,1552.65,89,5.728767123287671,63.72548042714236,279.0,41.0,320.0,172.0
23123,899,13.220588235294118,615.6968832309044,705.2500000000001,64,2.463013698630137,24.81324007925818,109.0,18.0,127.0,74.0
23124,503,20.95833333333333,1121.4329710144928,595.15,23,1.378082191780822,33.48780331724511,147.0,10.0,157.0,42.0
23125,405,25.3125,5382.7625,443.25,15,1.1095890410958904,73.3673122037328,321.0,8.0,329.0,34.0
23126,1084,3.970695970695971,21.74178517560869,5272.28,198,2.96986301369863,4.662808721747943,21.0,21.0,42.0,90.0
23127,713,3.875,15.847677595628406,3506.3900000000003,146,1.9534246575342467,3.9809141658202587,18.0,14.0,32.0,59.0
23128,431,3.3410852713178296,15.835876937984494,2085.13,112,1.180821917808219,3.979431735560304,18.0,9.0,27.0,36.0
23129,942,5.709090909090909,77.0733924611974,3933.18,138,2.580821917808219,8.779145314960756,39.0,19.0,58.0,78.0
23130,918,5.497005988023952,61.20330423490367,3748.42,139,2.515068493150685,7.823254069433235,35.0,18.0,53.0,76.0
23131,893,8.192660550458715,586.3792048929666,3632.63,91,2.4465753424657533,24.21526801199951,106.0,18.0,124.0,74.0
23132,1008,7.148936170212766,373.59908814589664,4989.08,115,2.7616438356164386,19.328711497301022,85.0,20.0,105.0,83.0
23133,759,5.664179104477612,258.3450230052744,5142.91,94,2.0794520547945203,16.07311491296178,71.0,15.0,86.0,63.0
23134,1064,28.75675675675676,5187.966966966966,6414.48,29,2.915068493150685,72.02754311349906,315.0,21.0,336.0,88.0
23135,1538,36.61904761904762,7997.412311265969,5378.8,31,4.213698630136986,89.42825231025131,391.0,30.0,421.0,127.0
23136,127,2.886363636363636,4.940274841437631,467.05,39,0.34794520547945207,2.2226729047337646,10.0,3.0,13.0,11.0
23137,80,4.0,27.05263157894737,253.24,18,0.2191780821917808,5.201214433086505,23.0,2.0,25.0,7.0
23138,870,11.2987012987013,807.5806561859195,1201.9,60,2.3835616438356166,28.417963617858327,125.0,17.0,142.0,72.0
23139,406,17.652173913043477,2599.6007905138345,502.38,20,1.1123287671232878,50.98628041457657,223.0,8.0,231.0,34.0
23140,160,4.571428571428571,25.016806722689065,658.54,29,0.4383561643835616,5.001680389897886,22.0,4.0,26.0,14.0
23141,68,3.7777777777777777,11.712418300653594,215.0,18,0.1863013698630137,3.4223410555719886,15.0,2.0,17.0,6.0
23142,116,3.2222222222222223,61.49206349206348,1137.65,34,0.3178082191780822,7.841687541088556,35.0,3.0,38.0,10.0
23143,25,2.083333333333333,1.7196969696969695,156.8,12,0.0684931506849315,1.3113721705515065,6.0,1.0,7.0,3.0
23144,4894,20.563025210084035,928.2555047335388,3879.98,180,13.408219178082192,30.46728581172827,134.0,94.0,228.0,403.0
23145,2054,13.602649006622515,150.62772626931564,1919.34,128,5.627397260273972,12.273048776457935,54.0,40.0,94.0,169.0
23146,778,3.635514018691589,11.07779386599974,2526.02,151,2.1315068493150684,3.328331994558196,15.0,15.0,30.0,64.0
23147,1843,7.255905511811024,25.93820609380349,2669.95,170,5.049315068493151,5.092956517957275,23.0,36.0,59.0,152.0
23148,2113,8.767634854771785,42.32078146611341,1752.35,143,5.789041095890411,6.505442449681144,29.0,41.0,70.0,174.0
23149,97,5.105263157894737,6.321637426900584,241.53,17,0.26575342465753427,2.5142866636285897,11.0,2.0,13.0,8.0
23150,139,3.475,5.43525641025641,346.11,33,0.38082191780821917,2.3313636374998237,11.0,3.0,14.0,12.0
23151,59,3.1052631578947367,7.543859649122808,104.41,18,0.16164383561643836,2.7466087542864215,12.0,2.0,14.0,5.0
23152,541,3.6066666666666665,21.31404921700224,1998.51,108,1.4821917808219178,4.616714114714299,21.0,11.0,32.0,45.0
23153,248,3.1794871794871797,8.175158175158169,923.63,67,0.6794520547945205,2.8592233517439958,13.0,5.0,18.0,21.0
23154,2441,11.146118721461187,383.2537807381343,4922.01,141,6.6876712328767125,19.57686851205101,86.0,47.0,133.0,201.0
23155,2094,18.864864864864863,402.7179361179361,1669.38,84,5.736986301369863,20.067833368800333,88.0,41.0,129.0,173.0
23156,1631,8.768817204301076,249.19491426910795,3297.2200000000003,117,4.468493150684932,15.785908724844065,69.0,32.0,101.0,135.0
23157,2530,16.75496688741722,1193.1862251655632,5031.55,111,6.931506849315069,34.542527776142315,151.0,49.0,200.0,208.0
23158,2536,13.561497326203208,463.6668966706917,5117.32,96,6.947945205479452,21.532925873431406,95.0,49.0,144.0,209.0
23159,2255,11.505102040816327,365.01023024594446,4562.7300000000005,121,6.178082191780822,19.10524091043985,84.0,44.0,128.0,186.0
23160,1392,23.2,655.0440677966102,1651.8,50,3.813698630136986,25.593828705307267,112.0,27.0,139.0,115.0
23161,1608,23.647058823529413,726.7989464442494,1896.6,58,4.405479452054794,26.959208935802426,118.0,31.0,149.0,133.0
23162,1362,9.591549295774648,183.37808410748173,4789.24,96,3.7315068493150685,13.541716438748884,60.0,27.0,87.0,112.0
23163,1714,12.791044776119405,222.0913477724161,3949.7,95,4.695890410958904,14.90272954100745,66.0,33.0,99.0,141.0
23164,564,7.05,109.61772151898738,2579.21,70,1.5452054794520549,10.469848208975495,46.0,11.0,57.0,47.0
23165,2950,13.288288288288287,370.278504749093,4617.9,167,8.082191780821917,19.242622086116356,85.0,57.0,142.0,243.0
23166,77916,393.5151515151515,27804506.52515,81416.73000000001,138,213.46849315068494,5272.997868874024,23020.0,1495.0,24515.0,6405.0
23167,5666,30.793478260869566,11576.470776906632,4184.18,129,15.523287671232877,107.59400901958543,470.0,109.0,579.0,466.0
23168,2849,12.833333333333334,255.35218702865765,3284.42,140,7.8054794520547945,15.979743021358562,70.0,55.0,125.0,235.0
23169,1451,5.517110266159696,34.02928627405453,5829.65,203,3.9753424657534246,5.833462631581223,26.0,28.0,54.0,120.0
23170,6563,20.009146341463413,2240.541200492281,10170.99,224,17.980821917808218,47.33435539322661,207.0,126.0,333.0,540.0
23171,5966,22.014760147601475,3930.073855405219,9184.9,195,16.345205479452055,62.69030112708998,274.0,115.0,389.0,491.0
23172,3688,16.464285714285715,301.93593850096096,5793.28,160,10.104109589041096,17.37630393671108,76.0,71.0,147.0,304.0
23173,2662,7.456582633053221,1252.9847669404835,23033.52,248,7.293150684931507,35.39752487025729,155.0,52.0,207.0,219.0
23174,2954,11.022388059701491,2370.1867628151363,11567.24,190,8.093150684931507,48.68456390700379,213.0,57.0,270.0,243.0
23175,3062,11.257352941176473,2340.656772303017,8995.0,206,8.389041095890411,48.38033456171027,212.0,59.0,271.0,252.0
23176,2088,11.16577540106952,1167.934736357886,4373.26,159,5.720547945205479,34.17506015148892,150.0,41.0,191.0,172.0
23177,2428,11.1889400921659,1948.931728963987,5029.8,174,6.652054794520548,44.14670688696935,193.0,47.0,240.0,200.0
23178,309,5.618181818181818,89.75892255892256,838.47,50,0.8465753424657534,9.47411856369354,42.0,6.0,48.0,26.0
23179,304,7.6,149.98974358974354,837.88,36,0.8328767123287671,12.247029990562755,54.0,6.0,60.0,25.0
23180,104,2.888888888888889,4.330158730158731,471.9,29,0.28493150684931506,2.0809033447420693,10.0,2.0,12.0,9.0
23181,185,2.681159420289855,5.74978687127025,1484.25,60,0.5068493150684932,2.397871320832344,11.0,4.0,15.0,16.0
23182,3378,13.093023255813954,198.559406388562,2807.69,140,9.254794520547945,14.091110899732568,62.0,65.0,127.0,278.0
23183,178,3.016949152542373,4.154880187025132,690.71,45,0.4876712328767123,2.038352321613006,9.0,4.0,13.0,15.0
23184,778,3.909547738693467,30.69884777422466,3749.5,129,2.1315068493150684,5.54065409263425,25.0,15.0,40.0,64.0
23185,317,10.225806451612904,67.38064516129033,114.85,27,0.8684931506849315,8.20857144461144,36.0,7.0,43.0,27.0
23186,1982,27.91549295774648,1495.9356136820925,819.4599999999999,57,5.4301369863013695,38.67732686836168,169.0,39.0,208.0,163.0
23187,2338,31.17333333333333,646.9560360360357,695.06,66,6.405479452054794,25.4353304683866,112.0,45.0,157.0,193.0
23188,3096,10.825174825174823,180.09564470617107,5100.16,207,8.482191780821918,13.419971859365841,59.0,60.0,119.0,255.0
23189,1215,10.657894736842104,216.6164415463438,3319.35,89,3.328767123287671,14.717895282490081,65.0,24.0,89.0,100.0
23190,1678,9.322222222222225,178.6665425201738,2691.14,145,4.597260273972603,13.366620459943261,59.0,33.0,92.0,138.0
23191,2159,8.601593625498008,98.23263745019916,3492.35,182,5.9150684931506845,9.91123793732141,44.0,42.0,86.0,178.0
23192,3269,10.27987421383648,296.9655873658315,5197.17,224,8.956164383561644,17.232689498909668,76.0,63.0,139.0,269.0
23193,1847,13.481751824817518,2435.7809145556034,3750.57,109,5.06027397260274,49.35363121955267,216.0,36.0,252.0,152.0
23194,1750,10.115606936416183,1154.986557332975,3679.67,142,4.794520547945205,33.98509316351766,149.0,34.0,183.0,144.0
23196,1756,7.347280334728033,84.23603248830909,2479.0,170,4.810958904109589,9.178018984961248,41.0,34.0,75.0,145.0
23197,1354,7.358695652173913,128.4717272511285,1950.74,116,3.7095890410958905,11.334536922659368,50.0,26.0,76.0,112.0
23198,3063,8.018324607329843,114.6007131961908,4341.19,259,8.391780821917807,10.70517226373265,47.0,59.0,106.0,252.0
23199,13875,19.164364640883974,1648.4390603149857,26426.3,344,38.013698630136986,40.600973637524824,178.0,267.0,445.0,1141.0
23200,6729,14.226215644820297,709.5143960296691,13034.92,262,18.435616438356163,26.636711434215545,117.0,130.0,247.0,554.0
23201,12533,16.556142668428006,1141.630772402899,24160.44,396,34.33698630136986,33.78802705697536,148.0,241.0,389.0,1031.0
23202,10695,13.729139922978176,596.4805250947919,20921.55,377,29.301369863013697,24.422950785988,107.0,206.0,313.0,880.0
23203,19498,17.87167736021998,1390.6826007618624,37646.94,505,53.41917808219178,37.29185703021321,163.0,374.0,537.0,1603.0
23204,7039,16.484777517564403,882.743312333014,5632.15,199,19.284931506849315,29.71099648838817,130.0,135.0,265.0,579.0
23205,5150,14.84149855907781,734.2320301177729,4105.02,201,14.10958904109589,27.096716223885373,119.0,99.0,218.0,424.0
23206,11530,13.132118451025056,570.0235738422818,18220.5,401,31.589041095890412,23.87516646732085,105.0,222.0,327.0,948.0
23207,7533,11.413636363636364,639.912105117947,11994.41,377,20.638356164383563,25.29648404656163,111.0,145.0,256.0,620.0
23208,6191,10.25,229.45149253731336,9950.35,305,16.96164383561644,15.147656338104365,67.0,119.0,186.0,509.0
23209,12985,12.730392156862743,351.6966220246684,20786.21,469,35.57534246575342,18.75357624627016,82.0,250.0,332.0,1068.0
23210,2750,16.76829268292683,538.3386203800688,3311.5,115,7.534246575342466,23.2021253418748,102.0,53.0,155.0,227.0
23211,2206,18.694915254237287,720.7437346081413,2631.5,82,6.043835616438356,26.84667082913897,118.0,43.0,161.0,182.0
23212,2175,14.5,562.3993288590607,2577.63,104,5.958904109589041,23.714960022295223,104.0,42.0,146.0,179.0
23213,1594,12.85483870967742,369.1494885916602,1921.94,95,4.367123287671233,19.213263350916215,84.0,31.0,115.0,132.0
23214,772,8.301075268817204,56.16923796166432,1624.83,79,2.115068493150685,7.49461393012771,33.0,15.0,48.0,64.0
23215,3544,17.72,3060.6749748743723,6955.8,162,9.70958904109589,55.323367349379346,242.0,68.0,310.0,292.0
23216,518,12.634146341463415,514.037804878049,613.51,32,1.4191780821917808,22.672401833022654,99.0,10.0,109.0,43.0
23217,1290,15.0,698.9647058823529,1567.0,64,3.5342465753424657,26.437940651313085,116.0,25.0,141.0,107.0
23218,372,11.272727272727272,222.14204545454547,465.81,27,1.0191780821917809,14.904430396849973,66.0,8.0,74.0,31.0
23219,404,7.769230769230769,57.12217194570135,504.6,41,1.106849315068493,7.557921139156015,33.0,8.0,41.0,34.0
23220,929,11.91025641025641,313.1996336996337,774.4300000000001,55,2.5452054794520547,17.697447095545552,78.0,18.0,96.0,77.0
23221,1461,12.81578947368421,251.24895202608283,1241.59,85,4.002739726027397,15.850834426808035,70.0,29.0,99.0,121.0
23222,776,11.757575757575758,331.1710955710956,690.64,49,2.126027397260274,18.198106922729504,80.0,15.0,95.0,64.0
23223,745,10.955882352941176,87.20697980684811,670.11,51,2.041095890410959,9.33846774405995,41.0,15.0,56.0,62.0
23224,719,12.186440677966102,382.6715371127995,620.45,44,1.9698630136986301,19.56199215603563,86.0,14.0,100.0,60.0
23225,1296,18.782608695652176,859.5843989769822,1089.6,46,3.5506849315068494,29.31866980231167,128.0,25.0,153.0,107.0
23226,1199,16.65277777777778,140.9904147104851,1478.59,56,3.2849315068493152,11.873938466679247,52.0,23.0,75.0,99.0
23227,1592,18.298850574712645,358.6770916867148,1947.06,61,4.361643835616438,18.938772180020404,83.0,31.0,114.0,131.0
23228,1397,17.68354430379747,408.680623174294,1726.3,58,3.8273972602739725,20.21585079026589,89.0,27.0,116.0,115.0
23229,1804,8.237442922374429,223.7782246240208,6336.43,186,4.942465753424657,14.959218717032678,66.0,35.0,101.0,149.0
23230,7925,34.15948275862069,1282.0826802507836,3196.5,178,21.71232876712329,35.80618215128197,157.0,152.0,309.0,652.0
23231,7225,28.11284046692607,380.89737354085577,2986.5,190,19.794520547945204,19.516592262504634,86.0,139.0,225.0,594.0
23232,8526,35.67364016736402,2364.3804366935065,3436.92,188,23.35890410958904,48.62489523581009,213.0,164.0,377.0,701.0
23233,5175,32.54716981132076,2490.1480773823737,2105.5,130,14.178082191780822,49.90138352172586,218.0,100.0,318.0,426.0
23234,1632,7.0042918454935625,223.6853263282521,4567.38,201,4.471232876712329,14.956113342986276,66.0,32.0,98.0,135.0
23235,726,7.5625,151.11184210526315,1895.66,88,1.989041095890411,12.292755675814238,54.0,14.0,68.0,60.0
23236,2443,8.512195121951219,281.96401159815787,6782.07,203,6.693150684931507,16.791784050486054,74.0,47.0,121.0,201.0
23237,1043,6.171597633136095,103.13109326570871,4208.05,131,2.8575342465753426,10.15534801302785,45.0,21.0,66.0,86.0
23238,1775,7.489451476793249,172.2933204605592,7116.65,150,4.863013698630137,13.126055022761378,58.0,35.0,93.0,146.0
23239,812,5.139240506329114,74.3116987825526,3142.4,125,2.2246575342465755,8.620423352861076,38.0,16.0,54.0,67.0
23240,4094,8.287449392712551,294.91517684834633,16394.899999999998,323,11.216438356164383,17.173094562377113,75.0,79.0,154.0,337.0
23241,2005,6.986062717770035,245.27253234570293,4060.0,183,5.493150684931507,15.66117914927554,69.0,39.0,108.0,165.0
23242,1430,7.526315789473684,295.72152603731536,2886.0800000000004,132,3.9178082191780823,17.196555644585207,76.0,28.0,104.0,118.0
23243,4658,12.067357512953368,5843.127918713415,22109.08,275,12.761643835616438,76.44035530211391,334.0,90.0,424.0,383.0
23244,925,8.80952380952381,223.9633699633699,1692.91,87,2.5342465753424657,14.965405773428595,66.0,18.0,84.0,77.0
23245,5844,8.105409153952843,759.7110957004161,26566.28,472,16.01095890410959,27.56285717592456,121.0,113.0,234.0,481.0
23247,2048,7.557195571955719,276.8698646986472,5760.52,231,5.610958904109589,16.639406981579818,73.0,40.0,113.0,169.0
23249,790,11.617647058823527,151.3441615452151,1274.7,57,2.164383561643836,12.302201491814994,54.0,16.0,70.0,65.0
23250,1103,12.393258426966293,135.94586312563837,1358.59,64,3.021917808219178,11.659582459318102,51.0,22.0,73.0,91.0
23251,1645,16.127450980392158,434.6073577946032,1955.45,80,4.506849315068493,20.847238613173765,92.0,32.0,124.0,136.0
23252,586,4.688,39.34541935483872,2153.34,104,1.6054794520547946,6.272592713929282,28.0,12.0,40.0,49.0
23253,214,4.553191489361702,41.86123959296946,3082.1,44,0.5863013698630137,6.470026243607475,29.0,5.0,34.0,18.0
23254,1657,5.960431654676259,197.58326623899453,6674.950000000001,204,4.53972602739726,14.056431490210967,62.0,32.0,94.0,137.0
23255,962,6.727272727272728,191.2419974391805,3852.44,116,2.6356164383561644,13.829027349715544,61.0,19.0,80.0,80.0
23256,2016,6.146341463414634,141.34243305735802,8115.48,232,5.523287671232877,11.888752375979493,52.0,39.0,91.0,166.0
23263,3717,8.892344497607656,97.33850240381864,4791.58,269,10.183561643835617,9.866027691214871,44.0,72.0,116.0,306.0
23264,1842,6.977272727272728,40.87400622191496,2396.7,177,5.046575342465753,6.393278206203369,28.0,36.0,64.0,152.0
23265,1665,6.453488372093023,36.20210840647905,2153.71,180,4.561643835616438,6.016818794552404,27.0,32.0,59.0,137.0
23266,1964,6.726027397260274,41.30612437038084,2529.64,201,5.380821917808219,6.426984080451798,29.0,38.0,67.0,162.0
23267,1158,12.319148936170214,155.8540379775795,1427.34,79,3.1726027397260275,12.484151472069678,55.0,23.0,78.0,96.0
23268,1434,18.384615384615383,2323.2007992007966,1980.18,68,3.9287671232876713,48.19959335098997,211.0,28.0,239.0,118.0
23269,748,9.714285714285714,174.07518796992477,1065.4,63,2.0493150684931507,13.193755643103474,58.0,15.0,73.0,62.0
23270,1157,9.56198347107438,382.2482093663909,1612.85,96,3.16986301369863,19.551169002553042,86.0,23.0,109.0,96.0
23271,1619,21.025974025974023,396.84142173615857,1314.33,69,4.435616438356164,19.920879040247158,87.0,32.0,119.0,134.0
23272,352,10.057142857142855,37.52605042016808,522.74,34,0.9643835616438357,6.125850995589762,27.0,7.0,34.0,29.0
23273,928,9.46938775510204,32.375341889333065,1533.84,88,2.5424657534246577,5.689933381800974,25.0,18.0,43.0,77.0
23274,1139,11.505050505050503,161.61987219130071,1870.11,85,3.1205479452054794,12.712980460588332,56.0,22.0,78.0,94.0
23275,3613,12.99640287769784,808.9855465807861,4291.17,171,9.898630136986302,28.442671227941762,125.0,70.0,195.0,297.0
23280,1994,14.880597014925373,872.7375154303672,1546.0800000000002,87,5.463013698630137,29.542131193100595,129.0,39.0,168.0,164.0
