stockcode,total_quantity_sold,average_demand,demand_variance,total_product_revenue,unique_customers
23537,98,4.666666666666667,27.633333333333333,446.70000000000005,20
23538,326,12.074074074074074,1681.6866096866097,1273.92,25
23539,237,6.771428571428571,241.0050420168067,1129.71,32
23540,146,14.6,1382.711111111111,890.54,9
23541,829,6.908333333333333,378.1175770308124,6154.69,97
23542,484,6.914285714285715,359.0360248447205,3442.68,55
23543,1227,12.78125,5364.277960526315,6869.47,81
23544,164,8.2,626.1684210526316,1015.78,17
23545,2475,29.464285714285715,439.1673838209985,1023.5,76
23546,3250,27.083333333333332,48.14425770308124,1365.0,106
23547,1575,25.403225806451612,10.08064516129032,661.5,57
23548,1075,25.0,0.0,451.5,42
23549,1300,25.49019607843137,12.25490196078431,546.0,46
23550,1850,29.365079365079364,514.9129544290837,761.0,60
23551,1614,16.63917525773196,115.39969931271479,629.4599999999999,88
23552,1730,15.727272727272727,3640.0900750625533,3336.7200000000003,93
23553,557,8.983870967741936,1645.0325224748813,6244.85,50
23554,419,7.7592592592592595,1646.7145352900063,4730.65,49
23555,419,8.551020408163266,1817.5025510204089,4730.65,45
23556,435,8.365384615384615,1712.5893665158362,4912.05,46
23557,347,11.96551724137931,3069.6059113300503,3867.85,25
23558,410,8.72340425531915,1897.8131359852002,4604.2,43
23559,563,7.506666666666667,175.60468468468466,1129.28,69
23560,163,8.15,160.97631578947366,447.07,20
23561,167,12.846153846153847,244.974358974359,458.63,13
23562,243,6.5675675675675675,90.64114114114115,678.27,37
23564,587,13.976190476190476,484.70673635307776,703.51,39
23565,348,11.225806451612904,78.71397849462367,435.0,28
23566,784,17.043478260869566,802.9758454106279,919.52,44
23567,187,9.842105263157896,34.36257309941521,233.75,15
23568,580,20.714285714285715,1268.7301587301586,664.52,24
23569,926,5.202247191011236,76.54643559956834,4497.3,152
23570,1836,7.618257261410788,42.16199861687414,2295.0,203
23571,2018,9.131221719457013,121.51452077334436,3300.9,195
23574,14,1.0,0.0,105.0,9
23575,164,6.833333333333333,86.66666666666667,305.4,22
23576,185,6.166666666666667,72.07471264367817,346.34999999999997,28
23578,56,5.090909090909091,8.690909090909091,109.2,11
23579,149,6.208333333333333,93.91123188405798,276.15,22
23580,110,5.238095238095238,10.890476190476193,214.5,20
23581,4358,14.103559870550162,519.8204093640989,8498.04,230
23582,4434,18.70886075949367,9766.639455052562,8508.220000000001,186
23583,3305,10.836065573770492,515.7033002588437,5251.25,233
23597,246,8.785714285714286,289.8783068783069,661.7,28
23598,420,10.0,283.4146341463415,1175.0,40
23630,1,1.0,0.0,2.99,1
23660,293,9.451612903225806,17.589247311827954,483.45000000000005,30
23661,204,8.5,19.82608695652175,336.6,23
23664,1,1.0,0.0,1.65,1
23681,1547,13.0,619.423728813559,2432.55,105
23691,1175,30.92105263157895,825.4800853485063,481.5,36
23692,50,25.0,0.0,21.0,2
23694,348,14.5,150.00000000000003,141.84,23
23695,703,15.977272727272727,181.6971458773785,286.62,41
23697,438,16.22222222222222,182.25641025641028,179.64000000000001,26
23702,4,1.3333333333333333,0.3333333333333333,27.0,3
23843,80995,80995.0,0.0,168469.6,1
35001B,16,3.2,3.6999999999999997,55.84,5
35001G,600,9.67741935483871,328.02538339502894,1731.42,46
35001P,2,1.0,0.0,6.98,2
35001W,750,6.818181818181818,287.06755629691406,2154.2400000000002,78
35004B,1228,10.148760330578513,131.74435261707998,4937.8,64
35004C,2851,12.449781659388647,436.75733547843413,13577.15,112
35004G,347,5.338461538461538,48.25865384615385,1278.21,46
35004P,84,4.0,16.700000000000003,354.6,17
35004S,136,8.5,55.06666666666667,388.4,12
35015,2064,54.31578947368421,2050.438122332859,123.84,35
35051B,14,7.0,2.0,5.88,2
35071,48,9.6,86.3,40.8,5
35085E,39,4.333333333333333,4.25,44.25,7
35095A,1665,21.346153846153847,3153.631868131868,605.57,61
35095B,1824,19.82608695652174,2764.387004300049,659.87,73
35096A,710,37.36842105263158,14697.912280701754,228.39,18
35096B,288,13.714285714285714,888.3142857142857,102.63,20
35160,2176,41.056603773584904,5684.708272859216,1587.24,33
35233,10,1.25,0.21428571428571425,37.5,8
35240,48,1.263157894736842,0.36130867709815073,407.52,35
35241,271,2.882978723404255,13.308739418897273,1281.25,75
35265,20,1.3333333333333333,0.6666666666666666,78.05,14
35271S,414,23.0,1097.294117647059,84.17999999999999,17
35400,1239,3.698507462686567,28.92380016087232,10710.1,241
35443,15,1.6666666666666667,1.25,12.75,9
35471A,360,6.428571428571429,80.3948051948052,349.2,41
35471D,1950,9.154929577464788,99.89569492426256,1060.0,158
35537,13,4.333333333333333,4.333333333333334,5.46,3
35591T,17,1.8888888888888888,1.3611111111111112,21.25,9
35594,138,6.571428571428571,20.157142857142855,57.96,18
35596,29,7.25,72.91666666666667,24.65,4
35597A,10,2.5,5.666666666666667,12.5,4
35597B,18,3.0,19.6,22.5,6
35597D,58,7.25,96.5,25.28,7
35598A,10,3.3333333333333335,6.333333333333333,29.500000000000004,3
35598B,919,19.145833333333332,1480.9357269503541,792.85,37
35598C,3,1.0,0.0,8.850000000000001,3
35598D,1642,31.576923076923077,2855.3861236802413,1099.12,43
35599B,249,6.552631578947368,136.30796586059742,828.5699999999999,26
35599D,322,8.256410256410257,89.35357624831309,866.58,23
35600D,140,11.666666666666666,172.78787878787878,476.00000000000006,11
35603B,48,48.0,0.0,20.16,1
35603C,80,3.4782608695652173,9.715415019762846,47.04,19
35607A,545,19.464285714285715,477.4431216931217,103.55,27
35607B,310,19.375,499.18333333333334,58.900000000000006,15
35609A,427,23.72222222222222,152.2124183006536,82.19,17
35610A,138,17.25,364.49999999999994,92.82,8
35610B,179,12.785714285714286,264.18131868131866,144.07,13
35610C,91,15.166666666666666,323.3666666666667,73.91,6
35611B,59,19.666666666666668,614.3333333333334,22.419999999999998,2
35633B,130,10.833333333333334,150.6969696969697,24.7,12
35637A,541,12.022222222222222,1381.794949494949,1250.95,41
35637C,97,6.0625,130.72916666666669,273.34999999999997,14
35638A,39,6.5,168.7,88.04999999999998,6
35638B,115,14.375,435.125,268.25,7
35644,21,2.625,1.6964285714285714,40.95,6
35645,51,2.125,1.5054347826086962,216.75,18
35646,533,10.056603773584905,95.97750362844707,753.88,37
35647,525,11.931818181818182,469.9254756871037,652.5,19
35648,867,12.211267605633802,164.2547283702213,937.0100000000001,48
35649,1776,80.72727272727273,135370.68398268396,1195.82,20
35650,3,1.0,0.0,14.850000000000001,3
35651,337,8.868421052631579,41.09032716927453,612.75,32
35652,18,9.0,98.0,21.5,2
35653,183,3.267857142857143,4.999675324675324,539.85,42
35654,12,2.4,2.8,59.400000000000006,4
35751C,31,15.5,24.5,12.61,2
35751D,28,28.0,0.0,5.32,1
35793,101,11.222222222222221,65.94444444444444,174.05,7
35809A,1037,9.342342342342342,97.13628173628172,1297.81,76
35809B,81,3.6818181818181817,8.989177489177491,162.48,21
35810A,1117,10.638095238095238,71.98315018315019,1282.3600000000001,72
35810B,307,6.14,26.204489795918366,446.03000000000003,43
35811A,391,8.319148936170214,96.30897317298796,581.58,24
35815B,93,46.5,4.5,35.34,2
35815P,168,24.0,454.6666666666667,75.88,7
35816B,137,68.5,9112.5,52.93,2
35816P,292,41.714285714285715,2663.5714285714284,124.88,7
35817B,142,71.0,9800.0,56.129999999999995,2
35817P,418,41.8,5160.4,206.58,9
35818B,403,50.375,2391.9821428571427,168.38,8
35818P,549,27.45,1230.6815789473685,208.62,18
35819B,381,11.90625,198.08770161290323,182.19,26
35819P,95,13.571428571428571,137.28571428571428,66.55,7
35821B,150,50.0,588.0,57.0,3
35821P,2,1.0,0.0,5.9,2
35822B,229,229.0,0.0,87.02,1
35822P,114,114.0,0.0,43.32,1
35823P,2,1.0,0.0,5.9,2
35824B,527,105.4,20355.8,200.26000000000002,4
35824C,235,29.375,1086.5535714285713,117.05,8
35824P,324,108.0,24336.0,136.44,2
35832,1687,10.286585365853659,81.66583121352687,4995.85,132
35833G,126,4.344827586206897,17.162561576354683,198.0,23
35833P,161,3.744186046511628,13.290143964562576,241.75,32
35837,2,2.0,0.0,1.7,1
35838A,171,9.5,313.3235294117647,176.75,18
35838B,97,4.041666666666667,21.693840579710148,82.45,21
35840,36,7.2,7.2,51.0,5
35909A,20,4.0,7.5,59.00000000000001,5
35909B,16,2.2857142857142856,3.2380952380952377,47.2,6
35910A,52,4.333333333333333,4.606060606060606,101.39999999999999,12
35910B,27,4.5,5.5,52.65,6
35911A,260,6.190476190476191,42.35307781649246,309.65,38
35911B,57,4.384615384615385,9.923076923076925,119.7,12
35912B,283,10.884615384615385,346.74615384615385,326.39,22
35913B,97,4.619047619047619,17.247619047619047,82.45,17
35914,175,5.833333333333333,30.00574712643678,246.25,25
35915A,288,288.0,0.0,365.76,1
35915B,434,13.5625,2516.060483870967,606.66,31
35915C,388,16.869565217391305,3499.5731225296445,530.76,23
35916A,51,7.285714285714286,22.9047619047619,43.349999999999994,7
35916B,37,7.4,21.8,31.449999999999996,5
35916C,85,9.444444444444445,16.77777777777778,72.25,9
35918B,10,2.0,0.5,12.5,5
35920,1065,53.25,45562.51315789473,275.25,18
35921,154,5.703703703703703,18.908831908831907,192.5,23
35922,76,3.619047619047619,17.24761904761905,362.2,20
35923,1453,21.686567164179106,2375.2487562189062,866.71,51
35924,2003,19.259615384615383,1044.9319454817028,3554.4,65
35930,1,1.0,0.0,0.38,1
35931,156,10.4,148.54285714285712,78.11999999999999,14
35932,37,3.7,10.233333333333333,15.629999999999999,10
35933,312,13.565217391304348,149.89328063241106,118.56,20
35936,36,4.0,8.0,13.68,8
35937,188,11.058823529411764,76.30882352941178,71.44,16
35945,1,1.0,0.0,1.95,1
35950,1,1.0,0.0,1.25,1
35951,1339,33.475,488.5121794871794,671.51,35
35953,3300,30.275229357798164,350.9976214746856,1636.1599999999999,98
35954,1975,29.47761194029851,816.1623699683403,621.81,58
35955,135,27.0,1669.5,34.62,4
35957,3313,53.435483870967744,2368.446589106293,806.3399999999999,51
35958,1100,15.714285714285714,730.3809523809526,935.0,58
35961,10651,26.233990147783253,6517.508076385087,8229.67,262
35962,520,8.125,81.73015873015873,1092.0,52
35963,101,7.769230769230769,93.6923076923077,38.379999999999995,10
35964,1005,17.32758620689655,428.9960677555959,487.53,50
35965,375,4.573170731707317,30.050135501355,713.3700000000001,62
35966,244,12.2,96.27368421052633,92.72,20
35967,786,13.322033898305085,85.53243717124491,310.08,50
35968,701,12.298245614035087,123.60588972431079,264.04,49
35969,450,11.25,262.29487179487177,376.74,36
35970,7851,14.06989247311828,489.2751780853653,12806.27,415
35971,1836,14.232558139534884,1159.6017441860467,1633.45,91
35972,389,7.480769230769231,75.27413273001508,486.25,43
35973,47,2.9375,6.729166666666669,58.75,11
35974,1,1.0,0.0,3.75,1
35976B,1,1.0,0.0,1.25,1
35979,83,4.15,11.81842105263158,244.85000000000002,19
35980B,4,2.0,0.0,1.52,2
35980C,375,13.392857142857142,145.13624338624342,142.5,28
35981C,563,8.661538461538461,95.78990384615383,266.14,55
35991,387,7.8979591836734695,102.17687074829934,201.91,43
35995,4,1.0,0.0,3.36,4
35999,1,1.0,0.0,2.55,1
37112,9,1.8,0.2,33.75,4
37326,1,1.0,0.0,1.25,1
37327,1535,27.90909090909091,432.2323232323232,759.59,42
37330,504,22.90909090909091,321.038961038961,872.6399999999999,19
37333,120,3.5294117647058822,65.40819964349375,545.4,26
37340,13083,136.28125,511329.76217105263,2539.31,79
37342,1471,20.430555555555557,300.92468701095464,1248.49,56
37343,962,13.178082191780822,407.259512937595,1392.3,55
37345,318,53.0,12380.399999999998,536.1,5
37348,13,2.1666666666666665,3.366666666666667,33.15,5
37351,5395,770.7142857142857,4102443.5714285714,571.7099999999999,7
37352,4643,580.375,2648463.125,504.55,6
37370,6948,19.794871794871796,1698.1806593406595,7897.5,184
37379A,30,6.0,0.0,37.5,5
37379B,1122,374.0,406272.0,181.5,3
37399,143,23.833333333333332,997.3666666666666,75.0,6
37408,5,5.0,0.0,6.25,1
37409,7,2.3333333333333335,5.333333333333334,5.949999999999999,3
37410,25685,1426.9444444444443,21550161.70261438,3019.57,13
37413,701,8.654320987654321,260.6540123456789,283.71,52
37422,344,12.74074074074074,1862.3532763532764,141.68,14
37423,6091,243.64,664510.6566666666,716.23,17
37424,5153,109.63829787234043,190354.10545790932,975.41,28
37432,6,6.0,0.0,3.9,1
37438,1,1.0,0.0,3.75,1
37441,674,17.28205128205128,1048.78677462888,1307.4,31
37444A,2684,103.23076923076923,125800.10461538463,433.16,16
37444B,1996,117.41176470588235,106389.38235294119,338.44,14
37444C,1596,93.88235294117646,64407.36029411764,341.48,14
37446,3496,11.063291139240507,289.6785211975083,4677.4,168
37447,2693,10.12406015037594,85.63360760391541,3876.97,141
37448,4394,9.78619153674833,111.13275532930324,6308.0199999999995,198
37449,2277,5.54014598540146,138.5514331493679,20204.579999999998,205
37450,2337,7.303125,58.79497452978054,6398.55,138
37451,1,1.0,0.0,4.95,1
37461,710,10.597014925373134,544.4866576209856,697.9,35
37462B,119,23.8,361.2,49.980000000000004,4
37462E,81,9.0,91.74999999999999,28.27,9
37464,275,5.851063829787234,64.43385753931544,330.07,45
37467,212,7.571428571428571,53.36507936507937,131.44,28
37468,63,5.25,21.65909090909091,24.57,11
37471,1384,346.0,152336.0,150.4,4
37474,58,1.45,1.3307692307692303,559.5799999999999,33
37475,94,1.8431372549019607,2.534901960784314,891.5,45
37476,44,1.6296296296296295,1.9344729344729348,420.28,22
37477B,11,1.2222222222222223,0.4444444444444444,41.25,6
37477C,6,6.0,0.0,22.5,1
37479B,1240,51.666666666666664,15588.144927536234,1011.48,20
37479P,125,5.434782608695652,13.802371541501977,70.35,17
37481,6,6.0,0.0,15.3,1
37482B,1249,178.42857142857142,53697.28571428571,1093.95,5
37482P,636,10.258064516129032,366.4569011105235,621.72,50
37483,143,11.916666666666666,1203.901515151515,232.89,10
37484,1,1.0,0.0,6.75,1
37485,49,3.0625,31.6625,207.69,10
37487B,68,34.0,1352.0,19.72,2
37488A,31,6.2,79.2,19.770000000000003,4
37489A,43,1.9545454545454546,1.6645021645021645,33.93,21
37489B,38,2.235294117647059,1.9411764705882353,30.419999999999998,17
37489C,25,2.5,2.7222222222222223,17.55,10
37489D,46,2.1904761904761907,1.761904761904762,28.86,20
37491A,7,1.4,0.30000000000000004,11.549999999999999,5
37491B,10,2.0,1.5,16.5,5
37491C,16,2.2857142857142856,6.571428571428572,26.4,7
37491D,14,2.8,8.7,23.099999999999998,5
37492A,107,10.7,299.34444444444443,206.54999999999998,7
37492B,488,11.348837209302326,683.1849390919159,937.1999999999999,33
37492C,241,10.041666666666666,447.78079710144914,472.65,19
37492D,359,14.958333333333334,1194.9981884057968,664.35,18
37494A,192,7.68,118.47666666666665,523.2,18
37495,1500,5.190311418685121,43.856016916570574,5337.0,206
37500,823,3.792626728110599,74.32253797576378,6126.7699999999995,147
37501,436,2.9863013698630136,8.317052432687763,3006.2000000000003,106
37502,806,5.373333333333333,91.67176733780768,2300.9,97
37503,2384,5.115879828326181,119.71557524574273,23784.8,256
37506,28,1.2727272727272727,0.39826839826839816,166.6,21
37508,87,1.9772727272727273,2.1157505285412266,221.85,35
37509,28,2.0,1.230769230769231,71.39999999999999,14
40001,2152,29.47945205479452,1611.5585996955856,1559.56,39
40002,78,78.0,0.0,66.3,1
40003,1129,23.520833333333332,1112.3399822695035,1195.25,34
40005B,33,2.5384615384615383,1.6025641025641022,28.05,11
40016,15301,77.67005076142132,22206.87527193618,4961.12,133
40018E,334,6.958333333333333,139.31737588652484,630.5,37
40018F,1064,10.857142857142858,1197.7731958762886,2000.4399999999998,69
40046A,321,9.441176470588236,104.79946524064167,387.57,26
40046C,3,1.0,0.0,3.75,3
44089A,39,3.25,4.75,16.38,11
44089C,68,3.7777777777777777,6.4183006535947715,28.56,14
44091A,18,3.0,5.6000000000000005,7.56,6
44091C,48,4.8,49.511111111111106,20.16,10
44092B,15,2.5,3.8999999999999995,12.75,4
44092C,21,2.625,3.125,17.849999999999998,6
44217M,72,24.0,432.0,236.40000000000003,1
44228,48,16.0,48.0,40.8,3
44230,207,4.704545454545454,33.4223044397463,1434.18,25
44234,1156,26.272727272727273,5103.458773784355,221.88,28
44235,816,34.0,9069.478260869564,303.84,16
44236,64,4.923076923076923,37.57692307692307,112.32000000000001,9
44241C,68,9.714285714285714,289.57142857142856,57.8,7
44242A,14,7.0,50.0,11.98,2
44242B,106,13.25,171.35714285714286,117.78,8
44265,8,2.0,0.6666666666666666,34.0,4
45008C,68,3.4,17.2,541.6,16
45013,48,6.0,58.00000000000001,132.0,8
45014,1,1.0,0.0,4.65,1
45016,73,8.11111111111111,81.11111111111111,248.75,8
46000M,2485,7.244897959183674,48.94569757727655,3851.75,205
46000P,212,4.416666666666667,12.716312056737593,901.0,37
46000R,239,4.0508474576271185,22.3249561659848,346.55,42
46000S,3451,9.35230352303523,118.60924060327564,5003.95,240
46000U,251,4.921568627450981,24.67372549019607,313.75,39
46037A,6,3.0,2.0,7.5,2
46115B,286,13.0,183.04761904761907,54.34,19
46118,324,9.0,70.51428571428572,275.4,23
46126A,297,8.735294117647058,185.89750445632797,371.25,23
46137D,43,14.333333333333334,196.33333333333334,126.85,2
46138B,59,3.1052631578947367,8.099415204678362,74.35,12
46138D,1,1.0,0.0,1.95,1
46307,12,3.0,4.000000000000001,19.8,4
46775A,5,1.25,0.25,84.75,3
46775B,5,1.25,0.25,84.75,3
